getpwuid_r did not find a match for uid 501
Filtering the log data using "subsystem == "kc.debug""
Timestamp               Ty Process[PID:TID]
2026-09-08 16:27:53.416 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:53.416 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:53.433 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[] crossFade=false opacity=1.0 frameY=874.0 windowH=874.0 -> position=0.0 presentation=set
2026-09-08 16:27:53.433 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:53.433 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:53.449 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[] crossFade=false opacity=1.0 frameY=874.0 windowH=874.0 -> position=0.0 presentation=set
2026-09-08 16:27:53.450 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:53.450 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:53.466 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[] crossFade=false opacity=1.0 frameY=874.0 windowH=874.0 -> position=0.0 presentation=set
2026-09-08 16:27:53.466 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:53.466 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:53.483 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[] crossFade=false opacity=1.0 frameY=874.0 windowH=874.0 -> position=0.0 presentation=set
2026-09-08 16:27:53.483 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:53.483 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:53.499 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[] crossFade=false opacity=1.0 frameY=874.0 windowH=874.0 -> position=0.0 presentation=set
2026-09-08 16:27:53.499 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:53.500 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:53.516 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[] crossFade=false opacity=1.0 frameY=874.0 windowH=874.0 -> position=0.0 presentation=set
2026-09-08 16:27:53.516 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:53.516 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:53.533 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[] crossFade=false opacity=1.0 frameY=874.0 windowH=874.0 -> position=0.0 presentation=set
2026-09-08 16:27:53.533 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:53.533 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:53.550 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[] crossFade=false opacity=1.0 frameY=874.0 windowH=874.0 -> position=0.0 presentation=set
2026-09-08 16:27:53.550 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:53.550 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:53.566 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[] crossFade=false opacity=1.0 frameY=874.0 windowH=874.0 -> position=0.0 presentation=set
2026-09-08 16:27:53.566 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:53.566 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:53.583 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[] crossFade=false opacity=1.0 frameY=874.0 windowH=874.0 -> position=0.0 presentation=set
2026-09-08 16:27:53.583 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:53.583 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:53.600 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[] crossFade=false opacity=1.0 frameY=874.0 windowH=874.0 -> position=0.0 presentation=set
2026-09-08 16:27:53.600 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:53.600 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:53.616 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[] crossFade=false opacity=1.0 frameY=874.0 windowH=874.0 -> position=0.0 presentation=set
2026-09-08 16:27:53.616 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:53.616 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:53.633 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[] crossFade=false opacity=1.0 frameY=874.0 windowH=874.0 -> position=0.0 presentation=set
2026-09-08 16:27:53.633 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:53.633 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:53.650 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[] crossFade=false opacity=1.0 frameY=874.0 windowH=874.0 -> position=0.0 presentation=set
2026-09-08 16:27:53.650 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:53.650 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:53.666 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[] crossFade=false opacity=1.0 frameY=874.0 windowH=874.0 -> position=0.0 presentation=set
2026-09-08 16:27:53.666 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:53.666 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:53.697 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] willDisappear dur=383 prev=0.0 anim=nil fin=false
2026-09-08 16:27:53.716 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[] crossFade=false opacity=1.0 frameY=874.0 windowH=874.0 -> position=0.0 presentation=set
2026-09-08 16:27:53.716 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:53.716 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:53.733 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[] crossFade=false opacity=1.0 frameY=874.0 windowH=874.0 -> position=0.0 presentation=set
2026-09-08 16:27:53.733 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:53.733 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:53.749 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[] crossFade=false opacity=1.0 frameY=874.0 windowH=874.0 -> position=0.0 presentation=set
2026-09-08 16:27:53.749 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:53.749 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:53.766 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[] crossFade=false opacity=1.0 frameY=874.0 windowH=874.0 -> position=0.0 presentation=set
2026-09-08 16:27:53.766 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:53.766 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:53.783 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[] crossFade=false opacity=1.0 frameY=874.0 windowH=874.0 -> position=0.0 presentation=set
2026-09-08 16:27:53.783 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:53.783 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:53.799 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[] crossFade=false opacity=1.0 frameY=874.0 windowH=874.0 -> position=0.0 presentation=set
2026-09-08 16:27:53.799 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:53.800 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:53.816 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[] crossFade=false opacity=1.0 frameY=874.0 windowH=874.0 -> position=0.0 presentation=set
2026-09-08 16:27:53.816 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:53.816 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:53.833 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[] crossFade=false opacity=1.0 frameY=874.0 windowH=874.0 -> position=0.0 presentation=set
2026-09-08 16:27:53.833 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:53.833 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:53.849 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[] crossFade=false opacity=1.0 frameY=874.0 windowH=874.0 -> position=0.0 presentation=set
2026-09-08 16:27:53.849 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:53.849 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:53.866 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[] crossFade=false opacity=1.0 frameY=874.0 windowH=874.0 -> position=0.0 presentation=set
2026-09-08 16:27:53.866 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:53.866 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:53.883 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[] crossFade=false opacity=1.0 frameY=874.0 windowH=874.0 -> position=0.0 presentation=set
2026-09-08 16:27:53.883 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:53.883 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:53.900 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[] crossFade=false opacity=1.0 frameY=874.0 windowH=874.0 -> position=0.0 presentation=set
2026-09-08 16:27:53.900 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:53.900 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:53.916 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[] crossFade=false opacity=1.0 frameY=874.0 windowH=874.0 -> position=0.0 presentation=set
2026-09-08 16:27:53.916 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:53.916 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:53.933 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[] crossFade=false opacity=1.0 frameY=874.0 windowH=874.0 -> position=0.0 presentation=set
2026-09-08 16:27:53.933 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:53.933 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:53.949 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[] crossFade=false opacity=1.0 frameY=874.0 windowH=874.0 -> position=0.0 presentation=set
2026-09-08 16:27:53.950 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:53.950 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:53.966 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[] crossFade=false opacity=1.0 frameY=874.0 windowH=874.0 -> position=0.0 presentation=set
2026-09-08 16:27:53.966 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:53.966 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:53.983 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[] crossFade=false opacity=1.0 frameY=874.0 windowH=874.0 -> position=0.0 presentation=set
2026-09-08 16:27:53.983 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:53.983 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:54.000 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[] crossFade=false opacity=1.0 frameY=874.0 windowH=874.0 -> position=0.0 presentation=set
2026-09-08 16:27:54.000 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:54.000 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:54.016 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[] crossFade=false opacity=1.0 frameY=874.0 windowH=874.0 -> position=0.0 presentation=set
2026-09-08 16:27:54.016 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:54.016 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:54.033 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[] crossFade=false opacity=1.0 frameY=874.0 windowH=874.0 -> position=0.0 presentation=set
2026-09-08 16:27:54.033 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:54.033 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:54.049 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[] crossFade=false opacity=1.0 frameY=874.0 windowH=874.0 -> position=0.0 presentation=set
2026-09-08 16:27:54.050 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:54.050 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:54.066 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[] crossFade=false opacity=1.0 frameY=874.0 windowH=874.0 -> position=0.0 presentation=set
2026-09-08 16:27:54.066 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:54.066 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:54.083 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[] crossFade=false opacity=1.0 frameY=874.0 windowH=874.0 -> position=0.0 presentation=set
2026-09-08 16:27:54.083 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=0.0 prev=0.0 kbH=335.0 frameY=874.0 anim=nil from=-1.0 to=-1.0 inc=false fin=false last=-1.0
2026-09-08 16:27:54.083 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick BAIL same-or-zero
2026-09-08 16:27:54.099 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] didDisappear
2026-09-08 16:27:55.759 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] willAppear h=335.0 dur=383 prev=0.0
2026-09-08 16:27:55.766 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[position] crossFade=false opacity=1.0 frameY=872.8500688399654 windowH=874.0 -> position=1.1499311600346118 presentation=set
2026-09-08 16:27:55.766 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=1.1499311600346118 prev=0.0 kbH=335.0 frameY=872.8500688399654 anim=set from=0.0 to=335.0 inc=true fin=false last=0.0
2026-09-08 16:27:55.766 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] EMIT onKeyboardMove pos=4.012661891725486 progress=0.011978095199180555
2026-09-08 16:27:55.800 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[position] crossFade=false opacity=1.0 frameY=801.2546991705894 windowH=874.0 -> position=72.74530082941055 presentation=set
2026-09-08 16:27:55.800 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=72.74530082941055 prev=1.1499311600346118 kbH=335.0 frameY=801.2546991705894 anim=set from=0.0 to=335.0 inc=true fin=false last=4.012661891725486
2026-09-08 16:27:55.800 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] EMIT onKeyboardMove pos=82.30807673162101 progress=0.24569575143767466
2026-09-08 16:27:55.816 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[position] crossFade=false opacity=1.0 frameY=753.1743718087673 windowH=874.0 -> position=120.82562819123268 presentation=set
2026-09-08 16:27:55.816 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=120.82562819123268 prev=72.74530082941055 kbH=335.0 frameY=753.1743718087673 anim=set from=0.0 to=335.0 inc=true fin=false last=82.30807673162101
2026-09-08 16:27:55.816 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] EMIT onKeyboardMove pos=130.07284007376825 progress=0.38827713454856194
2026-09-08 16:27:55.833 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[position] crossFade=false opacity=1.0 frameY=708.7197432816029 windowH=874.0 -> position=165.28025671839714 presentation=set
2026-09-08 16:27:55.833 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=165.28025671839714 prev=120.82562819123268 kbH=335.0 frameY=708.7197432816029 anim=set from=0.0 to=335.0 inc=true fin=false last=130.07284007376825
2026-09-08 16:27:55.833 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] EMIT onKeyboardMove pos=173.4180993714241 progress=0.5176659682729078
2026-09-08 16:27:55.850 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[position] crossFade=false opacity=1.0 frameY=670.6610124707222 windowH=874.0 -> position=203.3389875292778 presentation=set
2026-09-08 16:27:55.850 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=203.3389875292778 prev=165.28025671839714 kbH=335.0 frameY=670.6610124707222 anim=set from=0.0 to=335.0 inc=true fin=false last=173.4180993714241
2026-09-08 16:27:55.850 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] EMIT onKeyboardMove pos=210.09694502303535 progress=0.6271550597702548
2026-09-08 16:27:55.866 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[position] crossFade=false opacity=1.0 frameY=639.3400838375092 windowH=874.0 -> position=234.65991616249084 presentation=set
2026-09-08 16:27:55.866 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=234.65991616249084 prev=203.3389875292778 kbH=335.0 frameY=639.3400838375092 anim=set from=0.0 to=335.0 inc=true fin=false last=210.09694502303535
2026-09-08 16:27:55.866 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] EMIT onKeyboardMove pos=240.0828782514953 progress=0.7166653082134188
2026-09-08 16:27:55.883 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[position] crossFade=false opacity=1.0 frameY=614.4833918809891 windowH=874.0 -> position=259.5166081190109 presentation=set
2026-09-08 16:27:55.883 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=259.5166081190109 prev=234.65991616249084 kbH=335.0 frameY=614.4833918809891 anim=set from=0.0 to=335.0 inc=true fin=false last=240.0828782514953
2026-09-08 16:27:55.883 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] EMIT onKeyboardMove pos=263.7689943797126 progress=0.787370132476754
2026-09-08 16:27:55.900 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[position] crossFade=false opacity=1.0 frameY=595.2004035711288 windowH=874.0 -> position=278.79959642887115 presentation=set
2026-09-08 16:27:55.900 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=278.79959642887115 prev=259.5166081190109 kbH=335.0 frameY=595.2004035711288 anim=set from=0.0 to=335.0 inc=true fin=false last=263.7689943797126
2026-09-08 16:27:55.900 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] EMIT onKeyboardMove pos=282.0542944908229 progress=0.8419531178830534
2026-09-08 16:27:55.916 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[position] crossFade=false opacity=1.0 frameY=580.4715155959129 windowH=874.0 -> position=293.52848440408707 presentation=set
2026-09-08 16:27:55.916 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=293.52848440408707 prev=278.79959642887115 kbH=335.0 frameY=580.4715155959129 anim=set from=0.0 to=335.0 inc=true fin=false last=282.0542944908229
2026-09-08 16:27:55.916 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] EMIT onKeyboardMove pos=295.9944563284765 progress=0.8835655412790343
2026-09-08 16:27:55.933 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] frame keys=[position] crossFade=false opacity=1.0 frameY=569.3985273838043 windowH=874.0 -> position=304.6014726161957 presentation=set
2026-09-08 16:27:55.933 I  KeyboardControllerExample[60557:2799d1] [kc.debug:keyboard] tick pos=304.6014726161957 prev=293.52848440408707 kbH=335.0 frameY=569.3985273838043 anim=set from=0.0 to=335.0 inc=true fin=false last=295.9944563284765
